damage_type,molecule_id,record_id,center_atom,involved_atoms,involves_ring_bond,ring_bond_count,bond_predictions,target_residuals,cartesian_contribution,bond_contribution,combined_contribution,input_value,v4_value,output_value,v4_excess,output_excess,confidence,uncertainty,accepted,comparison_mode,adjacent_same_direction,any_prediction_sign_wrong,ring_planarity_input,ring_planarity_v4,ring_planarity_output
angle,COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C,val::COc1ccccc1OC(C)C(=O)Nc1ccc2c(c1)n(C)c(=O)n2C__gen0001::cartesian_s2_u0.350,35,27;35;38,False,0,-0.008281935006380081;0.012553690932691097,-0.01779651641845703;0.05914318561553955,0.00023353099822998047,0.004142403602600098,0.004195094108581543,1.971437931060791,1.971437931060791,1.9756330251693726,0.0,0.004082441329956055,0.24783198535442352,0.005942995427176356,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s1_u0.350,10,35;10;36,False,0,0.010484286583960056;0.0104826670140028,0.0025794506072998047;0.0016603469848632812,-0.0010499954223632812,-0.003000497817993164,-0.0036133527755737305,1.8259738683700562,1.8259738683700562,1.8223605155944824,0.0,0.0020142793655395508,0.2159781977534294,0.0038951451424509287,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s1_u0.350,17,15;17;19,False,0,0.00016185425920411944;0.0015255645848810673,-0.011022329330444336;0.004248380661010742,0.0004162788391113281,-0.00026988983154296875,0.0001430511474609375,2.3122220039367676,2.3122220039367676,2.3123650550842285,0.0552670955657959,0.055410146713256836,0.16641965508460999,0.011921597179025412,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,10,35;10;36,False,0,0.0105110052973032;0.010510165244340897,0.018172264099121094;0.015191078186035156,-0.0008109807968139648,-0.0037556886672973633,-0.004378914833068848,1.8033747673034668,1.8033747673034668,1.798995852470398,0.021000027656555176,0.025378942489624023,0.21640683710575104,0.0038677273551002145,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,17,15;17;19,False,0,0.00020264583872631192;0.0015754501800984144,6.29425048828125e-05;-0.01925957202911377,0.001870870590209961,-0.0008330345153808594,0.0008614063262939453,2.2836594581604004,2.2836594581604004,2.2845208644866943,0.02670454978942871,0.027565956115722656,0.16629081964492798,0.011836525984108448,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,20,19;20;21,False,0,0.00030290300492197275;0.012698106467723846,-0.011810302734375;0.026804685592651367,0.0013878345489501953,0.0013065338134765625,0.002607583999633789,2.0091302394866943,2.0091302394866943,2.011737823486328,0.01542961597442627,0.01803719997406006,0.24690699577331543,0.004999841214157641,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,20,22;20;23,False,0,0.012699746526777744;0.012696262449026108,0.030330181121826172;0.020065665245056152,-0.0003714561462402344,-0.0001277923583984375,-0.00043380260467529297,1.8239401578903198,1.8239401578903198,1.8235063552856445,0.00043463706970214844,0.0008684396743774414,0.2571669965982437,0.0027135893469676375,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,24,19;24;26,False,0,0.00029582128627225757;0.012702301144599915,-0.013155460357666016;0.02957141399383545,0.0019701719284057617,0.0012470483779907227,0.0030965805053710938,1.9922921657562256,1.9922921657562256,1.9953887462615967,0.0,0.0016881227493286133,0.24695339798927307,0.004996962961740792,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,24,26;24;27,False,0,0.012702301144599915;0.012700438499450684,0.02957141399383545;0.02684152126312256,-0.0007098913192749023,-0.00021255016326904297,-0.0008436441421508789,1.8191584348678589,1.8191584348678589,1.818314790725708,0.005216360092163086,0.006060004234313965,0.25722385942935944,0.0027098667342215776,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,28,19;28;30,False,0,0.0002834564947988838;0.012699441984295845,-0.008438944816589355;0.023564577102661133,0.001382589340209961,0.0012526512145996094,0.0025506019592285156,2.00283145904541,2.00283145904541,2.0053820610046387,0.00913083553314209,0.011681437492370605,0.2469259276986122,0.00499956461135298,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,28,29;28;31,False,0,0.012700865976512432;0.012698608450591564,0.030995607376098633;0.02525031566619873,-0.00046896934509277344,-4.1961669921875e-05,-0.0004391670227050781,1.8056739568710327,1.8056739568710327,1.8052347898483276,0.018700838088989258,0.019140005111694336,0.25719423592090607,0.0027107312344014645,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1,val::COc1ccccc1OCc1ccc(C(=O)NC(C)(C)C)o1__gen0000::cartesian_s2_u0.350,28,30;28;31,False,0,0.012699441984295845;0.012698608450591564,0.023564577102661133;0.02525031566619873,-0.0008935928344726562,0.00013780593872070312,-0.0006705522537231445,1.824952483177185,1.824952483177185,1.824281930923462,0.0,9.28640365600586e-05,0.25718455016613007,0.002712302259169519,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,val::C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1__gen0001::cartesian_s2_u0.350,0,1;0;3,False,0,0.01251588948071003;0.012515402399003506,0.026782870292663574;0.024663805961608887,0.0010223388671875,-0.0021773576736450195,-0.001091599464416504,1.8203191757202148,1.8203191757202148,1.8192275762557983,0.004055619239807129,0.005147218704223633,0.2537052035331726,0.0028279596008360386,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,val::C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1__gen0001::cartesian_s2_u0.350,0,2;0;3,False,0,0.012518461793661118;0.012515402399003506,0.03323090076446533;0.024663805961608887,0.0005943775177001953,-0.0021344423294067383,-0.0014629364013671875,1.825326681137085,1.825326681137085,1.8238637447357178,0.0,0.0005110502243041992,0.25372228026390076,0.0028250908944755793,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,val::C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1__gen0001::cartesian_s2_u0.350,0,3;0;4,False,0,0.012515402399003506;-0.000980053679086268,0.024663805961608887;0.008675575256347656,-0.002134084701538086,0.0024254322052001953,0.00024056434631347656,2.022111415863037,2.022111415863037,2.0223519802093506,0.028410792350769043,0.02865135669708252,0.23587312549352646,0.005655526765622199,True,v4_record_screen_upstream_local_reference,False,True,,,
angle,Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C,val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,0,46;0;47,False,0,0.012559964321553707;0.012560167349874973,0.007220745086669922;0.009762167930603027,0.0002378225326538086,-0.003794550895690918,-0.0020161867141723633,1.8239926099777222,1.8239926099777222,1.8219764232635498,0.0003821849822998047,0.002398371696472168,0.25443655252456665,0.002706333645619452,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C,val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,16,15;16;39,True,1,0.004446815699338913;0.008319270797073841,-0.0027227401733398438;0.009959816932678223,0.0003669261932373047,-0.0007970333099365234,0.0005322694778442383,1.9901490211486816,1.9901490211486816,1.9906812906265259,0.008928298950195312,0.00946056842803955,0.1864885464310646,0.0069596555549651384,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C,val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,16,17;16;39,False,0,0.008322225883603096;0.008319270797073841,0.014024019241333008;0.009959816932678223,-0.0012199878692626953,0.0028531551361083984,-0.0010071992874145508,1.8196221590042114,1.8196221590042114,1.8186149597167969,0.0027545690536499023,0.003761768341064453,0.19033722579479218,0.005313694942742586,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C,val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,25,24;25;26,True,1,0.0014159890124574304;0.001540151541121304,0.00253140926361084;0.010872721672058105,-0.0011818408966064453,0.0015439987182617188,-0.0014700889587402344,2.0159006118774414,2.0159006118774414,2.014430522918701,0.004369497299194336,0.00583958625793457,0.15939991921186447,0.012028824537992477,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C,val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,33,34;33;35,False,0,0.008316467516124249;0.008322075940668583,0.004951000213623047;0.015722036361694336,-0.0008577108383178711,0.002629399299621582,-0.0004113912582397461,1.8113019466400146,1.8113019466400146,1.810890555381775,0.01107478141784668,0.011486172676086426,0.1904798373579979,0.0053149492014199495,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C,val::Cc1[nH]c2ccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2c1C__gen0001::cartesian_s2_u0.350,41,42;41;43,False,0,0.01253892295062542;0.012539628893136978,0.007280468940734863;0.011113286018371582,0.00035881996154785156,-0.003667593002319336,-0.0017619132995605469,1.822014331817627,1.822014331817627,1.8202524185180664,0.0023604631423950195,0.004122376441955566,0.2540421634912491,0.0027183430502191186,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,0,1;0;40,False,0,-0.005516333039849997;0.01261202059686184,-0.0009862184524536133;0.001147150993347168,0.001008749008178711,0.003819704055786133,0.005572795867919922,1.968915343284607,1.968915343284607,1.9744881391525269,0.01948678493499756,0.02505958080291748,0.247651606798172,0.0054648444056510925,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,0,1;0;42,False,0,-0.005516333039849997;0.012607110664248466,-0.0009862184524536133;1.1920928955078125e-07,0.0020121335983276367,0.003849506378173828,0.007434248924255371,1.9745033979415894,1.9745033979415894,1.9819376468658447,0.02507483959197998,0.03250908851623535,0.24761757254600525,0.005469951662234962,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,0,40;0;42,False,0,0.01261202059686184;0.012607110664248466,0.001147150993347168;1.1920928955078125e-07,0.002008676528930664,-0.004634380340576172,-0.0009428262710571289,1.7790663242340088,1.7790663242340088,1.7781234979629517,0.045308470726013184,0.04625129699707031,0.25540030002593994,0.0026950844330713153,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,6,5;6;7,False,0,-0.0037033550906926394;0.0029684919863939285,3.5762786865234375e-07;-0.0006275177001953125,0.0030601024627685547,-0.0009794235229492188,0.004690408706665039,3.0838754177093506,3.0838754177093506,3.0885658264160156,0.5608196258544922,0.5655100345611572,0.15225494652986526,0.012790038250386715,True,v4_record_screen_upstream_local_reference,False,True,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,16,11;16;18,False,0,0.00025962782092392445;0.012610776349902153,-0.0008499622344970703;0.002165675163269043,0.0008264780044555664,0.0012243986129760742,0.0030118227005004883,1.9926470518112183,1.9926470518112183,1.9956588745117188,0.0,0.0019582509994506836,0.23551511764526367,0.0053394113201648,True,v4_record_screen_upstream_local_reference,True,True,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,16,18;16;19,False,0,0.012610776349902153;0.01261147577315569,0.002165675163269043;0.0022557973861694336,-0.0002200603485107422,-0.0007354021072387695,-0.0012390613555908203,1.8226017951965332,1.8226017951965332,1.8213627338409424,0.0017729997634887695,0.00301206111907959,0.25552067160606384,0.002774085383862257,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,25,26;25;39,False,0,0.008409621194005013;0.008416183292865753,0.0005067586898803711;0.001145005226135254,-0.0017781257629394531,0.0028723478317260742,-0.0005886554718017578,1.8008486032485962,1.8008486032485962,1.8002599477767944,0.021528124809265137,0.022116780281066895,0.19163354486227036,0.005256169941276312,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N,val::Cc1c(C(=O)N2CCCCC2)sc(NC(=O)C(C)C)c1C#N__gen0001::cartesian_s2_u0.350,30,31;30;32,False,0,0.008412220515310764;0.008418351411819458,0.0024182796478271484;0.0026596784591674805,-0.0022046566009521484,0.0030437707901000977,-0.0012325048446655273,1.8064850568771362,1.8064850568771362,1.8052525520324707,0.015891671180725098,0.017124176025390625,0.19159020483493805,0.005253588315099478,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,0,31;0;33,False,0,0.012559201568365097;0.012561771087348461,0.03662753105163574;0.04525613784790039,0.00036144256591796875,-0.0038450956344604492,-0.003326416015625,1.8263667821884155,1.8263667821884155,1.8230403661727905,0.0,0.0013344287872314453,0.2544434517621994,0.0027039932319894433,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,7,6;7;8,False,0,-0.00021828098397236317;0.002884628251194954,-0.04642665386199951;0.06057846546173096,0.001882314682006836,0.0002815723419189453,0.002048969268798828,3.105651378631592,3.105651378631592,3.1077003479003906,0.5825955867767334,0.5846445560455322,0.14752795547246933,0.013316126074641943,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,9,6;9;12,False,0,-0.00023408312699757516;-0.005418580956757069,-0.02035224437713623;-0.03383469581604004,0.002705216407775879,-0.00012111663818359375,0.0024346113204956055,1.8398034572601318,1.8398034572601318,1.8422380685806274,0.0,0.0008491277694702148,0.18437455594539642,0.015175523702055216,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,26,3;26;29,False,0,-0.008301092311739922;0.012548060156404972,-0.034151434898376465;0.0403367280960083,-0.000774383544921875,0.0032063722610473633,0.0023180246353149414,1.999210238456726,1.999210238456726,2.001528263092041,0.0,0.0001709461212158203,0.24779526889324188,0.005939015070907772,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,26,27;26;28,False,0,0.012547639198601246;0.012548377737402916,0.031408071517944336;0.03569483757019043,0.0007882118225097656,-0.0041408538818359375,-0.0032085180282592773,1.8209571838378906,1.8209571838378906,1.8177486658096313,0.0034176111221313477,0.006626129150390625,0.25420889258384705,0.0027118816506117582,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,26,27;26;29,False,0,0.012547639198601246;0.012548060156404972,0.031408071517944336;0.0403367280960083,0.0006656646728515625,-0.004110217094421387,-0.0032906532287597656,1.8184691667556763,1.8184691667556763,1.8151785135269165,0.005905628204345703,0.009196281433105469,0.25420674681663513,0.0027122199535369873,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,26,28;26;29,False,0,0.012548377737402916;0.012548060156404972,0.03569483757019043;0.0403367280960083,0.0005975961685180664,-0.00413203239440918,-0.0033752918243408203,1.8252531290054321,1.8252531290054321,1.8218778371810913,0.0,0.002496957778930664,0.2542118430137634,0.00271145673468709,True,v4_record_screen_upstream_local_reference,True,False,,,
ring_bond,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,,1;2,True,1,0.002932656789198518,0.03174138069152832,-0.0035891510196961462,0.0027241603238508105,-0.0008649906958453357,1.3209631443023682,1.3209631443023682,1.3203186988830566,0.02240467071533203,0.023049116134643555,0.14979875087738037,0.013009481132030487,True,v4_record_screen_upstream_local_reference,False,False,0.004316719843909426,0.004316719843909426,0.004212058266664429
ring_bond,Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1,val::Cc1cc(C)c(_C=C(\C#N)S(=O)(=O)c2ccccc2)[nH]1__gen0000::cartesian_s2_u0.350,,2;3,True,1,0.0029142764396965504,1.5616416931152344e-05,-0.00427539786323905,0.002715529059059918,-0.001559868804179132,1.3429661989212036,1.3429661989212036,1.3418000936508179,0.00040161609649658203,0.0015677213668823242,0.1505931317806244,0.013181788846850395,True,v4_record_screen_upstream_local_reference,False,False,0.004316719843909426,0.004316719843909426,0.004212058266664429
angle,Cc1cc(N_N=C_c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1,val::Cc1cc(N_N=C_c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1__gen0000::cartesian_s1_u0.350,36,38;36;39,False,0,0.012536614201962948;0.012540365569293499,-0.006750583648681641;0.008370399475097656,0.0006155967712402344,-0.003024578094482422,-0.0023638010025024414,1.8250527381896973,1.8250527381896973,1.8226889371871948,0.0,0.0016858577728271484,0.25406500697135925,0.002726526581682265,True,v4_record_screen_upstream_local_reference,True,True,,,
ring_bond,Cc1cc(N_N=C_c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1,val::Cc1cc(N_N=C_c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1__gen0000::cartesian_s1_u0.350,,27;28,True,1,0.002942835446447134,0.0005285739898681641,-0.004193168715573847,0.0027373796328902245,-0.0014557890826836228,1.3433347940444946,1.3433347940444946,1.3425211906433105,3.3020973205566406e-05,0.0008466243743896484,0.15042738616466522,0.01315003726631403,True,v4_record_screen_upstream_local_reference,False,False,0.0043416735576051356,0.0043416735576051356,0.004281299407085588
angle,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1,val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s2_u0.350,0,1;0;48,False,0,-0.008298254571855068;0.012556689791381359,0.0;0.0,-0.00037169456481933594,0.003753662109375,0.0030181407928466797,2.0058844089508057,2.0058844089508057,2.0089025497436523,0.004527091979980469,0.0075452327728271484,0.24795880168676376,0.005916114547289908,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1,val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s2_u0.350,0,49;0;50,False,0,0.012555018067359924;0.01255590096116066,0.0;0.0,0.0004329681396484375,-0.0037227869033813477,-0.0028613805770874023,1.804611325263977,1.804611325263977,1.8017499446868896,0.019763469696044922,0.022624850273132324,0.254341185092926,0.002705151797272265,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1,val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s2_u0.350,8,9;8;10,False,0,0.010613779537379742;0.01061430387198925,0.0;0.0,-0.00031173229217529297,-0.0011726617813110352,-0.0018721818923950195,1.8014477491378784,1.8014477491378784,1.7995755672454834,0.022927045822143555,0.024799227714538574,0.21840135008096695,0.0038613093784078956,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1,val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s2_u0.350,34,35;34;44,True,2,0.0067307353019714355;0.006743184290826321,0.0;0.0,0.0005780458450317383,-0.0047261714935302734,-0.003907322883605957,1.8128167390823364,1.8128167390823364,1.8089094161987305,0.0027577877044677734,0.0066651105880737305,0.19538088142871857,0.007097955560311675,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1,val::Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NC1CCCC1__gen0000::cartesian_s2_u0.350,35,36;35;37,False,0,0.008986052125692368;0.008985866792500019,0.0;0.0,-0.00115203857421875,0.002062678337097168,-0.00016248226165771484,1.8194555044174194,1.8194555044174194,1.8192930221557617,0.0029212236404418945,0.0030837059020996094,0.19824542105197906,0.0048901853151619434,True,v4_record_screen_upstream_local_reference,True,False,,,
ring_bond,Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1,val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s1_u0.350,,29;41,True,1,0.002024067332968116,0.00813150405883789,-0.0036217611050233245,0.0022636037901975214,-0.001358157314825803,1.3905611038208008,1.3905611038208008,1.3900738954544067,0.0005968809127807617,0.0010840892791748047,0.15486249327659607,0.01079946756362915,True,v4_record_screen_upstream_local_reference,False,False,0.12668945125064784,0.12668945125064784,0.12682664115534095
angle,Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1,val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s2_u0.350,0,1;0;48,False,0,-0.008271654136478901;0.012563706375658512,-0.0030324459075927734;0.002790212631225586,-0.0013337135314941406,0.003293275833129883,0.0019066333770751953,2.0032260417938232,2.0032260417938232,2.0051326751708984,0.0018687248229980469,0.003775358200073242,0.24754197150468826,0.005882101831957698,True,v4_record_screen_upstream_local_reference,False,False,,,
angle,Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1,val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s2_u0.350,0,47;0;49,False,0,0.012563072144985199;0.012563200667500496,0.0016252994537353516;0.0018312931060791016,0.0012886524200439453,-0.0037554502487182617,-0.0023969411849975586,1.807836890220642,1.807836890220642,1.8054399490356445,0.016537904739379883,0.01893484592437744,0.25449712574481964,0.0027049612253904343,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1,val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s2_u0.350,0,48;0;49,False,0,0.012563706375658512;0.012563200667500496,0.002790212631225586;0.0018312931060791016,0.0007998943328857422,-0.0037163496017456055,-0.0028165578842163086,1.8246949911117554,1.8246949911117554,1.821878433227539,0.0,0.00249636173248291,0.2545015960931778,0.0027043261798098683,True,v4_record_screen_upstream_local_reference,True,False,,,
angle,Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1,val::Cc1ccc(-c2ccc(=O)n(CC(=O)N3CCC4(CC3)OCCO4)n2)cc1__gen0001::cartesian_s2_u0.350,18,19;18;20,False,0,0.009909694083034992;0.00990946777164936,0.0033097267150878906;0.0013799667358398438,-0.0007548332214355469,-0.0029178857803344727,-0.0035020112991333008,1.814838171005249,1.814838171005249,1.8113361597061157,0.00953662395477295,0.01303863525390625,0.20596913248300552,0.00432596355676651,True,v4_record_screen_upstream_local_reference,True,False,,,
